locus,alleles,trait_type,phenocode,pheno_sex,coding,modifier,pop,description,Pvalue
X:153764217,"[""C"",""T""]",continuous,23116,both_sexes,NA,irnt,EUR,Leg fat mass (left),0.28219
X:153764217,"[""C"",""T""]",continuous,23116,both_sexes,NA,irnt,MID,Leg fat mass (left),0.067155
X:153764217,"[""C"",""T""]",continuous,23117,both_sexes,NA,irnt,AFR,Leg fat-free mass (left),0.57551
X:153764217,"[""C"",""T""]",continuous,23117,both_sexes,NA,irnt,EUR,Leg fat-free mass (left),0.36534
X:153764217,"[""C"",""T""]",continuous,23117,both_sexes,NA,irnt,MID,Leg fat-free mass (left),0.15739
X:153764217,"[""C"",""T""]",continuous,23118,both_sexes,NA,irnt,AFR,Leg predicted mass (left),0.56522
X:153764217,"[""C"",""T""]",continuous,23118,both_sexes,NA,irnt,EUR,Leg predicted mass (left),0.31709
X:153764217,"[""C"",""T""]",continuous,23119,both_sexes,NA,irnt,AFR,Arm fat percentage (right),0.79809
X:153764217,"[""C"",""T""]",continuous,23119,both_sexes,NA,irnt,EUR,Arm fat percentage (right),0.085541
X:153764217,"[""C"",""T""]",continuous,23119,both_sexes,NA,irnt,MID,Arm fat percentage (right),0.52821
X:153764217,"[""C"",""T""]",continuous,23120,both_sexes,NA,irnt,AFR,Arm fat mass (right),0.786
X:153764217,"[""C"",""T""]",continuous,23120,both_sexes,NA,irnt,EUR,Arm fat mass (right),0.11702
X:153764217,"[""C"",""T""]",continuous,23120,both_sexes,NA,irnt,MID,Arm fat mass (right),0.31525
X:153764217,"[""C"",""T""]",continuous,23121,both_sexes,NA,irnt,AFR,Arm fat-free mass (right),0.67665
X:153764217,"[""C"",""T""]",continuous,23121,both_sexes,NA,irnt,EUR,Arm fat-free mass (right),0.7832
X:153764217,"[""C"",""T""]",continuous,23121,both_sexes,NA,irnt,MID,Arm fat-free mass (right),0.079262
X:153764217,"[""C"",""T""]",continuous,23122,both_sexes,NA,irnt,AFR,Arm predicted mass (right),0.85227
X:153764217,"[""C"",""T""]",continuous,23122,both_sexes,NA,irnt,EUR,Arm predicted mass (right),0.48987000000000003
X:153764217,"[""C"",""T""]",continuous,23123,both_sexes,NA,irnt,AFR,Arm fat percentage (left),0.94804
X:153764217,"[""C"",""T""]",continuous,23123,both_sexes,NA,irnt,EUR,Arm fat percentage (left),0.085446
X:153764217,"[""C"",""T""]",continuous,23123,both_sexes,NA,irnt,MID,Arm fat percentage (left),0.82686
X:153764217,"[""C"",""T""]",continuous,23124,both_sexes,NA,irnt,AFR,Arm fat mass (left),0.95371
X:153764217,"[""C"",""T""]",continuous,23124,both_sexes,NA,irnt,EUR,Arm fat mass (left),0.19611
X:153764217,"[""C"",""T""]",continuous,23124,both_sexes,NA,irnt,MID,Arm fat mass (left),0.32827
X:153764217,"[""C"",""T""]",continuous,23125,both_sexes,NA,irnt,AFR,Arm fat-free mass (left),0.98619
X:153764217,"[""C"",""T""]",continuous,23125,both_sexes,NA,irnt,EUR,Arm fat-free mass (left),0.80536
X:153764217,"[""C"",""T""]",continuous,23126,both_sexes,NA,irnt,AFR,Arm predicted mass (left),0.98901
X:153764217,"[""C"",""T""]",continuous,23126,both_sexes,NA,irnt,EUR,Arm predicted mass (left),0.59031
X:153764217,"[""C"",""T""]",continuous,23127,both_sexes,NA,irnt,EUR,Trunk fat percentage,0.11061
X:153764217,"[""C"",""T""]",continuous,23127,both_sexes,NA,irnt,MID,Trunk fat percentage,0.61565
X:153764217,"[""C"",""T""]",continuous,23128,both_sexes,NA,irnt,EUR,Trunk fat mass,0.19131
X:153764217,"[""C"",""T""]",continuous,23128,both_sexes,NA,irnt,MID,Trunk fat mass,0.35138
X:153764217,"[""C"",""T""]",continuous,23129,both_sexes,NA,irnt,AFR,Trunk fat-free mass,0.73114
X:153764217,"[""C"",""T""]",continuous,23129,both_sexes,NA,irnt,EUR,Trunk fat-free mass,0.66126
X:153764217,"[""C"",""T""]",continuous,23130,both_sexes,NA,irnt,AFR,Trunk predicted mass,0.74143
X:153764217,"[""C"",""T""]",continuous,23130,both_sexes,NA,irnt,EUR,Trunk predicted mass,0.69978
X:153764217,"[""C"",""T""]",continuous,30000,both_sexes,NA,irnt,EUR,White blood cell (leukocyte) count,0.70794
X:153764217,"[""C"",""T""]",continuous,30010,both_sexes,NA,irnt,EUR,Red blood cell (erythrocyte) count,0.0017045
X:153764217,"[""C"",""T""]",continuous,30010,both_sexes,NA,irnt,MID,Red blood cell (erythrocyte) count,0.099847
X:153764217,"[""C"",""T""]",continuous,30020,both_sexes,NA,irnt,EUR,Haemoglobin concentration,0.21671
X:153764217,"[""C"",""T""]",continuous,30030,both_sexes,NA,irnt,EUR,Haematocrit percentage,0.015893
X:153764217,"[""C"",""T""]",continuous,30040,both_sexes,NA,irnt,EUR,Mean corpuscular volume,0.089165
X:153764217,"[""C"",""T""]",continuous,30050,both_sexes,NA,irnt,EUR,Mean corpuscular haemoglobin,0.0015479
X:153764217,"[""C"",""T""]",continuous,30060,both_sexes,NA,irnt,EUR,Mean corpuscular haemoglobin concentration,0.013827
X:153764217,"[""C"",""T""]",continuous,30070,both_sexes,NA,irnt,EUR,Red blood cell (erythrocyte) distribution width,1.8442e-4
X:153764217,"[""C"",""T""]",continuous,30080,both_sexes,NA,irnt,AFR,Platelet count,0.0053307
X:153764217,"[""C"",""T""]",continuous,30080,both_sexes,NA,irnt,EUR,Platelet count,0.24709
X:153764217,"[""C"",""T""]",continuous,30090,both_sexes,NA,irnt,EUR,Platelet crit,0.0474
X:153764217,"[""C"",""T""]",continuous,30100,both_sexes,NA,irnt,AFR,Mean platelet (thrombocyte) volume,0.4303
X:153764217,"[""C"",""T""]",continuous,30100,both_sexes,NA,irnt,EUR,Mean platelet (thrombocyte) volume,0.2749
X:153764217,"[""C"",""T""]",continuous,30110,both_sexes,NA,irnt,EUR,Platelet distribution width,0.050207
X:153764217,"[""C"",""T""]",continuous,30120,both_sexes,NA,irnt,EUR,Lymphocyte count,0.40074
X:153764217,"[""C"",""T""]",continuous,30130,both_sexes,NA,irnt,EUR,Monocyte count,0.01343
X:153764217,"[""C"",""T""]",continuous,30140,both_sexes,NA,irnt,EUR,Neutrophill count,0.87829
X:153764217,"[""C"",""T""]",continuous,30140,both_sexes,NA,irnt,MID,Neutrophill count,0.26863
X:153764217,"[""C"",""T""]",continuous,30150,both_sexes,NA,irnt,EUR,Eosinophill count,0.93849
X:153764217,"[""C"",""T""]",continuous,30180,both_sexes,NA,irnt,EUR,Lymphocyte percentage,0.2744
X:153764217,"[""C"",""T""]",continuous,30180,both_sexes,NA,irnt,MID,Lymphocyte percentage,0.45866
X:153764217,"[""C"",""T""]",continuous,30190,both_sexes,NA,irnt,EUR,Monocyte percentage,0.017528
X:153764217,"[""C"",""T""]",continuous,30190,both_sexes,NA,irnt,MID,Monocyte percentage,0.63096
X:153764217,"[""C"",""T""]",continuous,30200,both_sexes,NA,irnt,EUR,Neutrophill percentage,0.98878
X:153764217,"[""C"",""T""]",continuous,30200,both_sexes,NA,irnt,MID,Neutrophill percentage,0.55046
X:153764217,"[""C"",""T""]",continuous,30210,both_sexes,NA,irnt,EUR,Eosinophill percentage,0.41
X:153764217,"[""C"",""T""]",continuous,30240,both_sexes,NA,irnt,EUR,Reticulocyte percentage,0.14765
X:153764217,"[""C"",""T""]",continuous,30250,both_sexes,NA,irnt,EUR,Reticulocyte count,0.44136
X:153764217,"[""C"",""T""]",continuous,30260,both_sexes,NA,irnt,EUR,Mean reticulocyte volume,0.64803
X:153764217,"[""C"",""T""]",continuous,30270,both_sexes,NA,irnt,AFR,Mean sphered cell volume,1.8205999999999998e-59
X:153764217,"[""C"",""T""]",continuous,30270,both_sexes,NA,irnt,EUR,Mean sphered cell volume,0.53398
X:153764217,"[""C"",""T""]",continuous,30280,both_sexes,NA,irnt,EUR,Immature reticulocyte fraction,0.46462
X:153764217,"[""C"",""T""]",continuous,30290,both_sexes,NA,irnt,EUR,High light scatter reticulocyte percentage,0.15062999999999999
X:153764217,"[""C"",""T""]",continuous,30300,both_sexes,NA,irnt,AFR,High light scatter reticulocyte count,3.048e-55
X:153764217,"[""C"",""T""]",continuous,30300,both_sexes,NA,irnt,EUR,High light scatter reticulocyte count,0.3196
X:153764217,"[""C"",""T""]",continuous,30510,both_sexes,NA,irnt,EUR,Creatinine (enzymatic) in urine,0.43658
X:153764217,"[""C"",""T""]",continuous,30520,both_sexes,NA,irnt,EUR,Potassium in urine,0.61502
X:153764217,"[""C"",""T""]",continuous,30530,both_sexes,NA,irnt,EUR,Sodium in urine,0.77789
X:153764217,"[""C"",""T""]",continuous,30530,both_sexes,NA,irnt,MID,Sodium in urine,0.80564
X:153764217,"[""C"",""T""]",continuous,3062,both_sexes,NA,irnt,AFR,Forced vital capacity (FVC),0.0030995
X:153764217,"[""C"",""T""]",continuous,3062,both_sexes,NA,irnt,EUR,Forced vital capacity (FVC),0.36633
X:153764217,"[""C"",""T""]",continuous,3062,both_sexes,NA,irnt,MID,Forced vital capacity (FVC),0.56135
X:153764217,"[""C"",""T""]",continuous,3063,both_sexes,NA,irnt,AFR,Forced expiratory volume in 1-second (FEV1),0.0056548
X:153764217,"[""C"",""T""]",continuous,3063,both_sexes,NA,irnt,EUR,Forced expiratory volume in 1-second (FEV1),0.23352
X:153764217,"[""C"",""T""]",continuous,3063,both_sexes,NA,irnt,MID,Forced expiratory volume in 1-second (FEV1),0.37412
X:153764217,"[""C"",""T""]",continuous,3064,both_sexes,NA,irnt,AFR,Peak expiratory flow (PEF),0.27284
X:153764217,"[""C"",""T""]",continuous,3064,both_sexes,NA,irnt,EUR,Peak expiratory flow (PEF),0.2337
X:153764217,"[""C"",""T""]",continuous,3143,both_sexes,NA,irnt,EUR,Ankle spacing width,0.84564
X:153764217,"[""C"",""T""]",continuous,3148,both_sexes,NA,irnt,EUR,Heel bone mineral density (BMD),0.35325
X:153764217,"[""C"",""T""]",continuous,398,both_sexes,NA,NA,EUR,Number of correct matches in round,0.29101
X:153764217,"[""C"",""T""]",continuous,400,both_sexes,NA,irnt,AFR,Time to complete round,0.49096
X:153764217,"[""C"",""T""]",continuous,400,both_sexes,NA,irnt,EUR,Time to complete round,0.32323
X:153764217,"[""C"",""T""]",continuous,400,both_sexes,NA,irnt,MID,Time to complete round,0.094259
X:153764217,"[""C"",""T""]",continuous,404,both_sexes,NA,irnt,EUR,Duration to first press of snap-button in each round,0.59999
X:153764217,"[""C"",""T""]",continuous,4079,both_sexes,NA,irnt,EUR,"Diastolic blood pressure, automated reading",0.6356
X:153764217,"[""C"",""T""]",continuous,4080,both_sexes,NA,irnt,EUR,"Systolic blood pressure, automated reading",0.93811
X:153764217,"[""C"",""T""]",continuous,4100,both_sexes,NA,irnt,EUR,Ankle spacing width (left),0.62688
X:153764217,"[""C"",""T""]",continuous,4101,both_sexes,NA,irnt,EUR,Heel broadband ultrasound attenuation (left),0.0094839
X:153764217,"[""C"",""T""]",continuous,4104,both_sexes,NA,irnt,EUR,"Heel quantitative ultrasound index (QUI), direct entry (left)",0.011581
X:153764217,"[""C"",""T""]",continuous,4105,both_sexes,NA,irnt,EUR,Heel bone mineral density (BMD) (left),0.012945
X:153764217,"[""C"",""T""]",continuous,4106,both_sexes,NA,irnt,EUR,"Heel bone mineral density (BMD) T-score, automated (left)",0.011588
X:153764217,"[""C"",""T""]",continuous,4120,both_sexes,NA,irnt,EUR,Heel broadband ultrasound attenuation (right),0.021291
X:153764217,"[""C"",""T""]",continuous,4123,both_sexes,NA,irnt,EUR,"Heel quantitative ultrasound index (QUI), direct entry (right)",0.021354
X:153764217,"[""C"",""T""]",continuous,4124,both_sexes,NA,irnt,EUR,Heel bone mineral density (BMD) (right),0.02131
X:153764217,"[""C"",""T""]",continuous,4125,both_sexes,NA,irnt,EUR,"Heel bone mineral density (BMD) T-score, automated (right)",0.02136
X:153764217,"[""C"",""T""]",continuous,4194,both_sexes,NA,irnt,EUR,Pulse rate,0.64585
X:153764217,"[""C"",""T""]",continuous,4195,both_sexes,NA,irnt,EUR,Pulse wave reflection index,0.82792
X:153764217,"[""C"",""T""]",continuous,46,both_sexes,NA,irnt,EUR,Hand grip strength (left),0.24765
X:153764217,"[""C"",""T""]",continuous,46,both_sexes,NA,irnt,MID,Hand grip strength (left),0.55051
X:153764217,"[""C"",""T""]",continuous,47,both_sexes,NA,irnt,EUR,Hand grip strength (right),0.29285
X:153764217,"[""C"",""T""]",continuous,47,both_sexes,NA,irnt,MID,Hand grip strength (right),0.44792
X:153764217,"[""C"",""T""]",continuous,48,both_sexes,NA,irnt,AFR,Waist circumference,0.28588
X:153764217,"[""C"",""T""]",continuous,48,both_sexes,NA,irnt,EUR,Waist circumference,0.41474
X:153764217,"[""C"",""T""]",continuous,48,both_sexes,NA,irnt,MID,Waist circumference,0.14206
X:153764217,"[""C"",""T""]",continuous,49,both_sexes,NA,irnt,EUR,Hip circumference,0.58774
X:153764217,"[""C"",""T""]",continuous,49,both_sexes,NA,irnt,MID,Hip circumference,0.16354
X:153764217,"[""C"",""T""]",continuous,50,both_sexes,NA,irnt,AFR,Standing height,0.9034
X:153764217,"[""C"",""T""]",continuous,5096,both_sexes,NA,irnt,EUR,3mm weak meridian (left),0.19354
X:153764217,"[""C"",""T""]",continuous,5097,both_sexes,NA,irnt,EUR,6mm weak meridian (left),0.1041
X:153764217,"[""C"",""T""]",continuous,5098,both_sexes,NA,irnt,EUR,6mm weak meridian (right),0.087397
X:153764217,"[""C"",""T""]",continuous,5099,both_sexes,NA,irnt,EUR,3mm weak meridian (right),0.16158
X:153764217,"[""C"",""T""]",continuous,51,both_sexes,NA,irnt,AFR,Seated height,0.45865
X:153764217,"[""C"",""T""]",continuous,51,both_sexes,NA,irnt,EUR,Seated height,0.6965
X:153764217,"[""C"",""T""]",continuous,51,both_sexes,NA,irnt,MID,Seated height,0.051128
X:153764217,"[""C"",""T""]",continuous,5116,both_sexes,NA,irnt,EUR,3mm cylindrical power (right),0.4929
X:153764217,"[""C"",""T""]",continuous,5132,both_sexes,NA,irnt,EUR,3mm strong meridian (right),0.082226
X:153764217,"[""C"",""T""]",continuous,5133,both_sexes,NA,irnt,EUR,6mm strong meridian (right),0.05422
X:153764217,"[""C"",""T""]",continuous,5134,both_sexes,NA,irnt,EUR,6mm strong meridian (left),0.090614
X:153764217,"[""C"",""T""]",continuous,5135,both_sexes,NA,irnt,EUR,3mm strong meridian (left),0.092992
X:153764217,"[""C"",""T""]",continuous,5257,both_sexes,NA,irnt,EUR,Corneal resistance factor (right),0.83646
X:153764217,"[""C"",""T""]",continuous,699,both_sexes,NA,irnt,EUR,Length of time at current address,0.27542
X:153764217,"[""C"",""T""]",continuous,709,both_sexes,NA,NA,AFR,Number in household,0.71051
X:153764217,"[""C"",""T""]",continuous,709,both_sexes,NA,NA,EUR,Number in household,0.44267
X:153764217,"[""C"",""T""]",continuous,728,both_sexes,NA,NA,EUR,Number of vehicles in household,0.58608
X:153764217,"[""C"",""T""]",continuous,728,both_sexes,NA,NA,MID,Number of vehicles in household,0.54721
X:153764217,"[""C"",""T""]",continuous,738,both_sexes,NA,NA,EUR,Average total household income before tax,0.32088
X:153764217,"[""C"",""T""]",continuous,816,both_sexes,NA,NA,EUR,Job involves heavy manual or physical work,0.75077
X:153764217,"[""C"",""T""]",continuous,845,both_sexes,NA,NA,AFR,Age completed full time education,0.8474
X:153764217,"[""C"",""T""]",continuous,845,both_sexes,NA,NA,EUR,Age completed full time education,0.90627
X:153764217,"[""C"",""T""]",continuous,864,both_sexes,NA,NA,EUR,Number of days/week walked 10+ minutes,0.53883
X:153764217,"[""C"",""T""]",continuous,864,both_sexes,NA,NA,MID,Number of days/week walked 10+ minutes,0.79396
X:153764217,"[""C"",""T""]",continuous,874,both_sexes,NA,irnt,EUR,Duration of walks,0.36432
X:153764217,"[""C"",""T""]",continuous,904,both_sexes,NA,NA,EUR,Number of days/week of vigorous physical activity 10+ minutes,0.64031
X:153764217,"[""C"",""T""]",continuous,904,both_sexes,NA,NA,MID,Number of days/week of vigorous physical activity 10+ minutes,0.63851
X:153764217,"[""C"",""T""]",continuous,924,both_sexes,NA,NA,EUR,Usual walking pace,0.54737
X:153764217,"[""C"",""T""]",continuous,924,both_sexes,NA,NA,MID,Usual walking pace,0.79206
X:153764217,"[""C"",""T""]",continuous,943,both_sexes,NA,NA,EUR,Frequency of stair climbing in last 4 weeks,0.065903
X:153764217,"[""C"",""T""]",continuous,AG,both_sexes,NA,irnt,EUR,Albumin/Globulin ratio,0.6493
X:153764217,"[""C"",""T""]",continuous,DBP,both_sexes,NA,auto_medadj_irnt,EUR,"Diastolic blood pressure, automated reading, adjusted by medication",0.81401
X:153764217,"[""C"",""T""]",continuous,DBP,both_sexes,NA,auto_medadj_raw,EUR,"Diastolic blood pressure, automated reading, adjusted by medication",0.73013
X:153764217,"[""C"",""T""]",continuous,DBP,both_sexes,NA,combined_irnt,EUR,"Diastolic blood pressure, combined automated + manual reading",0.61718
X:153764217,"[""C"",""T""]",continuous,DBP,both_sexes,NA,combined_medadj_irnt,EUR,"Diastolic blood pressure, combined automated + manual reading, adjusted by medication",0.70023
X:153764217,"[""C"",""T""]",continuous,DBP,both_sexes,NA,combined_medadj_raw,EUR,"Diastolic blood pressure, combined automated + manual reading, adjusted by medication",0.60561
X:153764217,"[""C"",""T""]",continuous,DBP,both_sexes,NA,combined_raw,EUR,"Diastolic blood pressure, combined automated + manual reading",0.52983
X:153764217,"[""C"",""T""]",continuous,LDLC,both_sexes,NA,medadj_irnt,EUR,"LDL direct, adjusted by medication",0.82128
X:153764217,"[""C"",""T""]",continuous,LDLC,both_sexes,NA,medadj_irnt,MID,"LDL direct, adjusted by medication",0.0013239
X:153764217,"[""C"",""T""]",continuous,LDLC,both_sexes,NA,medadj_raw,EUR,"LDL direct, adjusted by medication",0.68983
X:153764217,"[""C"",""T""]",continuous,MAP,both_sexes,NA,auto_irnt,EUR,"Mean arterial pressure, automated reading",0.82794
X:153764217,"[""C"",""T""]",continuous,MAP,both_sexes,NA,auto_medadj_irnt,EUR,"Mean arterial pressure, automated reading, adjusted by medication",0.9446
X:153764217,"[""C"",""T""]",continuous,MAP,both_sexes,NA,auto_medadj_raw,EUR,"Mean arterial pressure, automated reading, adjusted by medication",0.92179
X:153764217,"[""C"",""T""]",continuous,MAP,both_sexes,NA,auto_raw,EUR,"Mean arterial pressure, automated reading",0.77404
X:153764217,"[""C"",""T""]",continuous,MAP,both_sexes,NA,combined_irnt,EUR,"Mean arterial pressure, combined automated + manual reading",0.69611
X:153764217,"[""C"",""T""]",continuous,MAP,both_sexes,NA,combined_medadj_irnt,EUR,"Mean arterial pressure, combined automated + manual reading, adjusted by medication",0.73768
X:153764217,"[""C"",""T""]",continuous,MAP,both_sexes,NA,combined_medadj_raw,EUR,"Mean arterial pressure, combined automated + manual reading, adjusted by medication",0.69098
X:153764217,"[""C"",""T""]",continuous,MAP,both_sexes,NA,combined_raw,EUR,"Mean arterial pressure, combined automated + manual reading",0.63043
X:153764217,"[""C"",""T""]",continuous,NAP,both_sexes,NA,irnt,EUR,Non-albumin protein,0.6156
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,auto_irnt,EUR,"Pulse pressure, automated reading",0.50268
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,auto_irnt,MID,"Pulse pressure, automated reading",0.23849
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,auto_medadj_irnt,EUR,"Pulse pressure, automated reading, adjusted by medication",0.46231
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,auto_medadj_irnt,MID,"Pulse pressure, automated reading, adjusted by medication",0.27472
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,auto_medadj_raw,EUR,"Pulse pressure, automated reading, adjusted by medication",0.53716
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,auto_medadj_raw,MID,"Pulse pressure, automated reading, adjusted by medication",0.29263
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,auto_raw,EUR,"Pulse pressure, automated reading",0.5822
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,combined_irnt,EUR,"Pulse pressure, combined automated + manual reading",0.77214
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,combined_irnt,MID,"Pulse pressure, combined automated + manual reading",0.24087
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,combined_medadj_irnt,EUR,"Pulse pressure, combined automated + manual reading, adjusted by medication",0.75849
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,combined_medadj_irnt,MID,"Pulse pressure, combined automated + manual reading, adjusted by medication",0.27446
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,combined_medadj_raw,EUR,"Pulse pressure, combined automated + manual reading, adjusted by medication",0.85015
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,combined_medadj_raw,MID,"Pulse pressure, combined automated + manual reading, adjusted by medication",0.2919
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,combined_raw,EUR,"Pulse pressure, combined automated + manual reading",0.87043
X:153764217,"[""C"",""T""]",continuous,PP,both_sexes,NA,combined_raw,MID,"Pulse pressure, combined automated + manual reading",0.28069
X:153764217,"[""C"",""T""]",continuous,SBP,both_sexes,NA,auto_medadj_irnt,EUR,"Systolic blood pressure, automated reading, adjusted by medication",0.85572
X:153764217,"[""C"",""T""]",continuous,SBP,both_sexes,NA,auto_medadj_irnt,MID,"Systolic blood pressure, automated reading, adjusted by medication",0.48886
X:153764217,"[""C"",""T""]",continuous,SBP,both_sexes,NA,auto_medadj_raw,EUR,"Systolic blood pressure, automated reading, adjusted by medication",0.83362
X:153764217,"[""C"",""T""]",continuous,SBP,both_sexes,NA,combined_irnt,EUR,"Systolic blood pressure, combined automated + manual reading",0.83898
X:153764217,"[""C"",""T""]",continuous,SBP,both_sexes,NA,combined_medadj_irnt,EUR,"Systolic blood pressure, combined automated + manual reading, adjusted by medication",0.86462
X:153764217,"[""C"",""T""]",continuous,SBP,both_sexes,NA,combined_medadj_raw,EUR,"Systolic blood pressure, combined automated + manual reading, adjusted by medication",0.85109
X:153764217,"[""C"",""T""]",continuous,SBP,both_sexes,NA,combined_raw,EUR,"Systolic blood pressure, combined automated + manual reading",0.80349
X:153764217,"[""C"",""T""]",continuous,Smoking,both_sexes,NA,Ever_Never,AFR,"Smoking status, ever vs never",0.61768
X:153764217,"[""C"",""T""]",continuous,Smoking,both_sexes,NA,Ever_Never,EUR,"Smoking status, ever vs never",0.8156
X:153764217,"[""C"",""T""]",continuous,eGFR,both_sexes,NA,irnt,EUR,"Estimated glomerular filtration rate, serum creatinine",0.32027
X:153764217,"[""C"",""T""]",continuous,eGFR,both_sexes,NA,irnt,MID,"Estimated glomerular filtration rate, serum creatinine",0.58804
X:153764217,"[""C"",""T""]",continuous,eGFRcreacys,both_sexes,NA,irnt,EUR,"Estimated glomerular filtration rate, cystain C",0.35935
X:153764217,"[""C"",""T""]",continuous,eGFRcys,both_sexes,NA,irnt,EUR,"Estimated glomerular filtration rate, serum creatinine + cystain C",0.59672
X:153764217,"[""C"",""T""]",continuous,whr,both_sexes,NA,irnt,EUR,pheno 48 / pheno 49,0.98395
X:153764217,"[""C"",""T""]",icd10,E66,both_sexes,NA,NA,EUR,E66 Obesity,0.40719
X:153764217,"[""C"",""T""]",icd10,F17,both_sexes,NA,NA,EUR,F17 Mental and behavioural disorders due to use of tobacco,0.47653
X:153764217,"[""C"",""T""]",icd10,F32,both_sexes,NA,NA,EUR,F32 Depressive episode,0.91435
X:153764217,"[""C"",""T""]",icd10,G47,both_sexes,NA,NA,EUR,G47 Sleep disorders,0.29944
X:153764217,"[""C"",""T""]",icd10,I25,both_sexes,NA,NA,EUR,I25 Chronic ischaemic heart disease,0.63037
X:153764217,"[""C"",""T""]",icd10,I83,both_sexes,NA,NA,AFR,I83 Varicose veins of lower extremities,0.70982
X:153764217,"[""C"",""T""]",icd10,J44,both_sexes,NA,NA,EUR,J44 Other chronic obstructive pulmonary disease,0.22535
X:153764217,"[""C"",""T""]",icd10,J45,both_sexes,NA,NA,EUR,J45 Asthma,0.79797
X:153764217,"[""C"",""T""]",icd10,J45,both_sexes,NA,NA,MID,J45 Asthma,0.23283
X:153764217,"[""C"",""T""]",icd10,K21,both_sexes,NA,NA,EUR,K21 Gastro-oesophageal reflux disease,0.59993
X:153764217,"[""C"",""T""]",icd10,K21,both_sexes,NA,NA,MID,K21 Gastro-oesophageal reflux disease,0.057697
X:153764217,"[""C"",""T""]",icd10,K44,both_sexes,NA,NA,EUR,K44 Diaphragmatic hernia,0.33818
X:153764217,"[""C"",""T""]",icd10,K44,both_sexes,NA,NA,MID,K44 Diaphragmatic hernia,0.029272
X:153764217,"[""C"",""T""]",icd10,M16,both_sexes,NA,NA,EUR,M16 Coxarthrosis [arthrosis of hip],0.57489
X:153764217,"[""C"",""T""]",icd10,M17,both_sexes,NA,NA,EUR,M17 Gonarthrosis [arthrosis of knee],0.21802
X:153764217,"[""C"",""T""]",icd10,R07,both_sexes,NA,NA,EUR,R07 Pain in throat and chest,0.70626
X:153764217,"[""C"",""T""]",icd10,R19,both_sexes,NA,NA,EUR,R19 Other symptoms and signs involving the digestive system and abdomen,0.29448
X:153764217,"[""C"",""T""]",icd10,Z72,both_sexes,NA,NA,AFR,Z72 Problems related to lifestyle,0.35377
X:153764217,"[""C"",""T""]",icd10,Z72,both_sexes,NA,NA,EUR,Z72 Problems related to lifestyle,0.73946
X:153764217,"[""C"",""T""]",icd10,Z82,both_sexes,NA,NA,EUR,Z82 Family history of certain disabilities and chronic diseases leading to disablement,0.77703
X:153764217,"[""C"",""T""]",icd10,Z86,both_sexes,NA,NA,EUR,Z86 Personal history of certain other diseases,0.36875
X:153764217,"[""C"",""T""]",icd10,Z86,both_sexes,NA,NA,MID,Z86 Personal history of certain other diseases,0.36074
X:153764217,"[""C"",""T""]",icd10,Z88,both_sexes,NA,NA,EUR,"Z88 Personal history of allergy to drugs, medicaments and biologocal substances",0.57235
X:153764217,"[""C"",""T""]",phecode,250,both_sexes,NA,NA,EUR,Diabetes mellitus,0.18107
X:153764217,"[""C"",""T""]",phecode,272,both_sexes,NA,NA,EUR,Disorders of lipoid metabolism,0.30868
X:153764217,"[""C"",""T""]",phecode,306,both_sexes,NA,NA,EUR,Other mental disorder,0.14823
X:153764217,"[""C"",""T""]",phecode,317,both_sexes,NA,NA,AFR,Alcohol-related disorders,0.97187
X:153764217,"[""C"",""T""]",phecode,317,both_sexes,NA,NA,EUR,Alcohol-related disorders,0.31342
X:153764217,"[""C"",""T""]",phecode,318,both_sexes,NA,NA,EUR,Tobacco use disorder,0.43142
X:153764217,"[""C"",""T""]",phecode,327,both_sexes,NA,NA,EUR,Sleep disorders,0.30611
X:153764217,"[""C"",""T""]",phecode,327.3,both_sexes,NA,NA,EUR,Sleep apnea,0.20299
X:153764217,"[""C"",""T""]",phecode,401,both_sexes,NA,NA,EUR,Hypertension,0.46163
X:153764217,"[""C"",""T""]",phecode,401.1,both_sexes,NA,NA,EUR,Essential hypertension,0.45619
X:153764217,"[""C"",""T""]",phecode,411,both_sexes,NA,NA,EUR,Ischemic Heart Disease,0.30583
X:153764217,"[""C"",""T""]",phecode,411.4,both_sexes,NA,NA,EUR,Coronary atherosclerosis,0.35922
X:153764217,"[""C"",""T""]",phecode,411.8,both_sexes,NA,NA,EUR,"Other chronic ischemic heart disease, unspecified",0.58829
X:153764217,"[""C"",""T""]",phecode,418,both_sexes,NA,NA,EUR,Nonspecific chest pain,0.96075
X:153764217,"[""C"",""T""]",phecode,454.1,both_sexes,NA,NA,AFR,Varicose veins of lower extremity,0.68077
